"TokenNumber","TokenPadded","NewWorkID","Title","RepoName","ItemPath","ExpectedImagePath","ExpectedSrcFromItem","FirstImgSrcFound","ResolvedFirstImgPath","LocalImgSrcCount","MatchesExpectedImage","Status","Message"
"73","0073","RE-001875","Light Cult Crypto Club #0073","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0073.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0073.png","../images/0001-0100/LCCC-0073.png","../images/0001-0100/LCCC-0073.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0073.png","1","YES","OK","Image src resolves to expected local image."
"74","0074","RE-001876","Light Cult Crypto Club #0074","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0074.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0074.png","../images/0001-0100/LCCC-0074.png","../images/0001-0100/LCCC-0074.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0074.png","1","YES","OK","Image src resolves to expected local image."
"75","0075","RE-001877","Light Cult Crypto Club #0075","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0075.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0075.png","../images/0001-0100/LCCC-0075.png","../images/0001-0100/LCCC-0075.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0075.png","1","YES","OK","Image src resolves to expected local image."
"76","0076","RE-001878","Light Cult Crypto Club #0076","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0076.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0076.png","../images/0001-0100/LCCC-0076.png","../images/0001-0100/LCCC-0076.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0076.png","1","YES","OK","Image src resolves to expected local image."
"77","0077","RE-001879","Light Cult Crypto Club #0077","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0077.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0077.png","../images/0001-0100/LCCC-0077.png","../images/0001-0100/LCCC-0077.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0077.png","1","YES","OK","Image src resolves to expected local image."
"78","0078","RE-001880","Light Cult Crypto Club #0078","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0078.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0078.png","../images/0001-0100/LCCC-0078.png","../images/0001-0100/LCCC-0078.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0078.png","1","YES","OK","Image src resolves to expected local image."
"79","0079","RE-001881","Light Cult Crypto Club #0079","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0079.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0079.png","../images/0001-0100/LCCC-0079.png","../images/0001-0100/LCCC-0079.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0079.png","1","YES","OK","Image src resolves to expected local image."
"80","0080","RE-001882","Light Cult Crypto Club #0080","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0080.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0080.png","../images/0001-0100/LCCC-0080.png","../images/0001-0100/LCCC-0080.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0080.png","1","YES","OK","Image src resolves to expected local image."
"81","0081","RE-001883","Light Cult Crypto Club #0081","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0081.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0081.png","../images/0001-0100/LCCC-0081.png","../images/0001-0100/LCCC-0081.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0081.png","1","YES","OK","Image src resolves to expected local image."
"82","0082","RE-001884","Light Cult Crypto Club #0082","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0082.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0082.png","../images/0001-0100/LCCC-0082.png","../images/0001-0100/LCCC-0082.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0082.png","1","YES","OK","Image src resolves to expected local image."
"83","0083","RE-001885","Light Cult Crypto Club #0083","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0083.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0083.png","../images/0001-0100/LCCC-0083.png","../images/0001-0100/LCCC-0083.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0083.png","1","YES","OK","Image src resolves to expected local image."
"84","0084","RE-001886","Light Cult Crypto Club #0084","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0084.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0084.png","../images/0001-0100/LCCC-0084.png","../images/0001-0100/LCCC-0084.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0084.png","1","YES","OK","Image src resolves to expected local image."
"85","0085","RE-001887","Light Cult Crypto Club #0085","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0085.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0085.png","../images/0001-0100/LCCC-0085.png","../images/0001-0100/LCCC-0085.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0085.png","1","YES","OK","Image src resolves to expected local image."
"87","0087","RE-001888","Light Cult Crypto Club #0087","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0087.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0087.png","../images/0001-0100/LCCC-0087.png","../images/0001-0100/LCCC-0087.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0087.png","1","YES","OK","Image src resolves to expected local image."
"88","0088","RE-001889","Light Cult Crypto Club #0088","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0088.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0088.png","../images/0001-0100/LCCC-0088.png","../images/0001-0100/LCCC-0088.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0088.png","1","YES","OK","Image src resolves to expected local image."
"89","0089","RE-001890","Light Cult Crypto Club #0089","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0089.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0089.png","../images/0001-0100/LCCC-0089.png","../images/0001-0100/LCCC-0089.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0089.png","1","YES","OK","Image src resolves to expected local image."
"90","0090","RE-001891","Light Cult Crypto Club #0090","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0090.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0090.png","../images/0001-0100/LCCC-0090.png","../images/0001-0100/LCCC-0090.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0090.png","1","YES","OK","Image src resolves to expected local image."
"91","0091","RE-001892","Light Cult Crypto Club #0091","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0091.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0091.png","../images/0001-0100/LCCC-0091.png","../images/0001-0100/LCCC-0091.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0091.png","1","YES","OK","Image src resolves to expected local image."
"93","0093","RE-001893","Light Cult Crypto Club #0093","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0093.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0093.png","../images/0001-0100/LCCC-0093.png","../images/0001-0100/LCCC-0093.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0093.png","1","YES","OK","Image src resolves to expected local image."
"94","0094","RE-001894","Light Cult Crypto Club #0094","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0094.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0094.png","../images/0001-0100/LCCC-0094.png","../images/0001-0100/LCCC-0094.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0094.png","1","YES","OK","Image src resolves to expected local image."
"95","0095","RE-001895","Light Cult Crypto Club #0095","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0095.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0095.png","../images/0001-0100/LCCC-0095.png","../images/0001-0100/LCCC-0095.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0095.png","1","YES","OK","Image src resolves to expected local image."
"96","0096","RE-001896","Light Cult Crypto Club #0096","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0096.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0096.png","../images/0001-0100/LCCC-0096.png","../images/0001-0100/LCCC-0096.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0096.png","1","YES","OK","Image src resolves to expected local image."
"97","0097","RE-001897","Light Cult Crypto Club #0097","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0097.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0097.png","../images/0001-0100/LCCC-0097.png","../images/0001-0100/LCCC-0097.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0097.png","1","YES","OK","Image src resolves to expected local image."
"98","0098","RE-001898","Light Cult Crypto Club #0098","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0098.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0098.png","../images/0001-0100/LCCC-0098.png","../images/0001-0100/LCCC-0098.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0098.png","1","YES","OK","Image src resolves to expected local image."
"99","0099","RE-001899","Light Cult Crypto Club #0099","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0099.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0099.png","../images/0001-0100/LCCC-0099.png","../images/0001-0100/LCCC-0099.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0099.png","1","YES","OK","Image src resolves to expected local image."
"100","0100","RE-001900","Light Cult Crypto Club #0100","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0100.html","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0100.png","../images/0001-0100/LCCC-0100.png","../images/0001-0100/LCCC-0100.png","D:\github\ron-english-light-cult-0001-1000\images\0001-0100\LCCC-0100.png","1","YES","OK","Image src resolves to expected local image."
"101","0101","RE-001901","Light Cult Crypto Club #0101","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0101.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0101.png","../images/0101-0200/LCCC-0101.png","../images/0101-0200/LCCC-0101.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0101.png","1","YES","OK","Image src resolves to expected local image."
"102","0102","RE-001902","Light Cult Crypto Club #0102","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0102.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0102.png","../images/0101-0200/LCCC-0102.png","../images/0101-0200/LCCC-0102.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0102.png","1","YES","OK","Image src resolves to expected local image."
"103","0103","RE-001903","Light Cult Crypto Club #0103","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0103.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0103.png","../images/0101-0200/LCCC-0103.png","../images/0101-0200/LCCC-0103.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0103.png","1","YES","OK","Image src resolves to expected local image."
"104","0104","RE-001904","Light Cult Crypto Club #0104","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0104.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0104.png","../images/0101-0200/LCCC-0104.png","../images/0101-0200/LCCC-0104.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0104.png","1","YES","OK","Image src resolves to expected local image."
"105","0105","RE-001905","Light Cult Crypto Club #0105","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0105.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0105.png","../images/0101-0200/LCCC-0105.png","../images/0101-0200/LCCC-0105.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0105.png","1","YES","OK","Image src resolves to expected local image."
"106","0106","RE-001906","Light Cult Crypto Club #0106","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0106.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0106.png","../images/0101-0200/LCCC-0106.png","../images/0101-0200/LCCC-0106.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0106.png","1","YES","OK","Image src resolves to expected local image."
"108","0108","RE-001907","Light Cult Crypto Club #0108","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0108.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0108.png","../images/0101-0200/LCCC-0108.png","../images/0101-0200/LCCC-0108.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0108.png","1","YES","OK","Image src resolves to expected local image."
"109","0109","RE-001908","Light Cult Crypto Club #0109","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0109.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0109.png","../images/0101-0200/LCCC-0109.png","../images/0101-0200/LCCC-0109.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0109.png","1","YES","OK","Image src resolves to expected local image."
"110","0110","RE-001909","Light Cult Crypto Club #0110","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0110.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0110.png","../images/0101-0200/LCCC-0110.png","../images/0101-0200/LCCC-0110.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0110.png","1","YES","OK","Image src resolves to expected local image."
"111","0111","RE-001910","Light Cult Crypto Club #0111","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0111.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0111.png","../images/0101-0200/LCCC-0111.png","../images/0101-0200/LCCC-0111.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0111.png","1","YES","OK","Image src resolves to expected local image."
"112","0112","RE-001911","Light Cult Crypto Club #0112","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0112.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0112.png","../images/0101-0200/LCCC-0112.png","../images/0101-0200/LCCC-0112.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0112.png","1","YES","OK","Image src resolves to expected local image."
"114","0114","RE-001912","Light Cult Crypto Club #0114","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0114.html","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0114.png","../images/0101-0200/LCCC-0114.png","../images/0101-0200/LCCC-0114.png","D:\github\ron-english-light-cult-0001-1000\images\0101-0200\LCCC-0114.png","1","YES","OK","Image src resolves to expected local image."
